"alphat","ccz","nut","V","p_rgh","ccy","p","ccx","T","k","epsilon","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0037196,1.75,0.0026078,0.001,0.64164,9.6,-17.036,35.1,290.09,0.0036409,0.0004591,0.016505,0.020643,-0.033185,35.1,9.6,1.7
0.0029694,1.75,0.0020831,0.001,0.64017,9.6,-17.037,35.2,290.11,0.0028078,0.00034157,0.019327,0.039003,-0.0037368,35.2,9.6,1.7
0.0015623,1.75,0.0010958,0.001,0.63904,9.6,-17.036,35.3,290.14,0.0020269,0.00043145,0.013266,0.050781,0.019803,35.3,9.6,1.7
6.4968e-05,1.75,0.00046772,0.01,0.63859,9.6,-17.036,35.4,290.15,0.001738,0.00058228,0,0,0,35.4,9.6,1.7
0.00011338,1.75,0.00082417,0.01,0.66176,9.7,-17.015,31.9,290.11,0.0054033,0.0031905,0,0,0,31.9,9.7,1.7
0.0024117,1.75,0.0016869,0.001,0.66296,9.7,-17.015,32,290.1,0.0068703,0.002823,-0.0039307,0.049929,-0.090552,32,9.7,1.7
0.0040856,1.75,0.0028582,0.001,0.66419,9.7,-17.014,32.1,290.08,0.0085959,0.0023424,0.00023673,0.0003303,-0.16118,32.1,9.7,1.7
0.0048058,1.75,0.0033626,0.001,0.66338,9.7,-17.014,32.2,290.11,0.0090479,0.0021951,0.0063353,-0.040589,-0.19057,32.2,9.7,1.7
0.0051545,1.75,0.0036064,0.001,0.6613,9.7,-17.013,32.3,290.16,0.0094542,0.0022317,0.0092086,-0.059792,-0.19073,32.3,9.7,1.7
0.0046815,1.75,0.0032755,0.001,0.65882,9.7,-17.013,32.4,290.21,0.0095559,0.0025376,0.0080222,-0.061553,-0.16963,32.4,9.7,1.7
0.0027664,1.75,0.0019358,0.001,0.65654,9.7,-17.012,32.5,290.27,0.0084908,0.0040084,0.00394,-0.043631,-0.11571,32.5,9.7,1.7
0.00013284,1.75,0.00097497,0.01,0.65548,9.7,-17.012,32.6,290.29,0.0075369,0.0052441,0,0,0,32.6,9.7,1.7
8.567e-05,1.75,0.00061697,0.01,0.64381,9.7,-17.035,34.6,290.07,0.0030299,0.0013412,0,0,0,34.6,9.7,1.7
0.0019424,1.75,0.0013595,0.001,0.64392,9.7,-17.035,34.7,290.06,0.0034905,0.0010052,-0.0050655,-0.0068313,-0.071686,34.7,9.7,1.7
0.0034837,1.75,0.0024393,0.001,0.6441,9.7,-17.036,34.8,290.05,0.0041739,0.00064823,-0.0087613,-0.0095381,-0.089778,34.8,9.7,1.7
0.0040559,1.75,0.0028412,0.001,0.64412,9.7,-17.036,34.9,290.04,0.0044565,0.00062988,-0.0083836,-0.0066892,-0.091895,34.9,9.7,1.7
0.0040852,1.75,0.0028624,0.001,0.64369,9.7,-17.037,35,290.04,0.0044717,0.00062978,-0.0029723,0.0028711,-0.080822,35,9.7,1.7
0.0038255,1.75,0.0026816,0.001,0.64244,9.7,-17.037,35.1,290.06,0.004153,0.00058073,0.0061428,0.020612,-0.054553,35.1,9.7,1.7
0.0031221,1.75,0.0021904,0.001,0.64061,9.7,-17.037,35.2,290.09,0.0033131,0.00045282,0.012575,0.042545,-0.019067,35.2,9.7,1.7
0.00167,1.75,0.0011718,0.001,0.63889,9.7,-17.037,35.3,290.12,0.002394,0.00055567,0.0099968,0.057221,0.012021,35.3,9.7,1.7
7.0426e-05,1.75,0.00050703,0.01,0.63814,9.7,-17.037,35.4,290.14,0.0020405,0.00074009,0,0,0,35.4,9.7,1.7
0.0001191,1.75,0.00086789,0.01,0.65985,9.8,-17.018,31.9,290.09,0.0059891,0.0037218,0,0,0,31.9,9.8,1.7
0.0024176,1.75,0.0016912,0.001,0.66129,9.8,-17.018,32,290.07,0.0073237,0.0032033,-0.0041282,0.059632,-0.093354,32,9.8,1.7
0.0040227,1.75,0.0028143,0.001,0.66285,9.8,-17.017,32.1,290.05,0.0088796,0.0025399,-0.00029351,0.0075819,-0.1673,32.1,9.8,1.7
0.0047642,1.75,0.0033334,0.001,0.66229,9.8,-17.017,32.2,290.07,0.0093595,0.0023698,0.0047612,-0.03397,-0.19769,32.2,9.8,1.7
0.0051935,1.75,0.0036337,0.001,0.66059,9.8,-17.015,32.3,290.13,0.0099318,0.0024445,0.0063336,-0.051928,-0.19824,32.3,9.8,1.7
0.0047762,1.75,0.0033418,0.001,0.65857,9.8,-17.014,32.4,290.18,0.010188,0.0028284,0.0040122,-0.052107,-0.17749,32.4,9.8,1.7
0.0028439,1.75,0.0019901,0.001,0.65656,9.8,-17.014,32.5,290.24,0.0091221,0.0044883,8.1904e-05,-0.03423,-0.12305,32.5,9.8,1.7
0.00013752,1.75,0.0010113,0.01,0.65555,9.8,-17.013,32.6,290.27,0.0081145,0.0058642,0,0,0,32.6,9.8,1.7
9.2274e-05,1.75,0.00066585,0.01,0.64377,9.8,-17.035,34.6,290.06,0.003528,0.0016848,0,0,0,34.6,9.8,1.7
0.0020462,1.75,0.0014324,0.001,0.64392,9.8,-17.036,34.7,290.05,0.0039802,0.0012449,-0.0070949,-0.0033663,-0.081545,34.7,9.8,1.7
0.0035855,1.75,0.0025108,0.001,0.64418,9.8,-17.036,34.8,290.04,0.0046059,0.00076714,-0.013564,-0.0064065,-0.10431,34.8,9.8,1.7
0.004069,1.75,0.0028505,0.001,0.64435,9.8,-17.037,34.9,290.02,0.0047897,0.00072526,-0.015608,-0.0048766,-0.10961,34.9,9.8,1.7
0.0040285,1.75,0.0028223,0.001,0.64414,9.8,-17.038,35,290.02,0.0047659,0.0007255,-0.012006,0.003475,-0.1011,35,9.8,1.7
0.0037869,1.75,0.0026538,0.001,0.64306,9.8,-17.038,35.1,290.03,0.0045525,0.0007046,-0.0029782,0.02139,-0.075037,35.1,9.8,1.7
0.0031566,1.75,0.0022143,0.001,0.64102,9.8,-17.038,35.2,290.06,0.0037827,0.00058371,0.0065176,0.045839,-0.034748,35.2,9.8,1.7
0.0017333,1.75,0.0012164,0.001,0.63872,9.8,-17.038,35.3,290.1,0.0027754,0.00070348,0.0075468,0.062935,0.0042342,35.3,9.8,1.7
7.5692e-05,1.75,0.00054527,0.01,0.63764,9.8,-17.038,35.4,290.13,0.0023583,0.00091907,0,0,0,35.4,9.8,1.7
0.00012436,1.75,0.00090826,0.01,0.65742,9.9,-17.022,31.9,290.06,0.006557,0.0042622,0,0,0,31.9,9.9,1.7
0.0024027,1.75,0.0016809,0.001,0.6591,9.9,-17.022,32,290.03,0.0077072,0.0035708,-0.0032527,0.069744,-0.094361,32,9.9,1.7
0.0039203,1.75,0.0027427,0.001,0.66107,9.9,-17.021,32.1,290.01,0.0090689,0.0027187,0.0011999,0.015855,-0.17103,32.1,9.9,1.7
0.0046785,1.75,0.0032735,0.001,0.66095,9.9,-17.02,32.2,290.03,0.0096173,0.0025482,0.0061876,-0.026026,-0.20291,32.2,9.9,1.7
0.0051971,1.75,0.0036363,0.001,0.6599,9.9,-17.018,32.3,290.08,0.010389,0.002673,0.0074723,-0.042792,-0.20532,32.3,9.9,1.7
0.0048646,1.75,0.0034037,0.001,0.6586,9.9,-17.016,32.4,290.15,0.010881,0.0031698,0.0044173,-0.041583,-0.18701,32.4,9.9,1.7
0.0029517,1.75,0.0020656,0.001,0.65711,9.9,-17.015,32.5,290.2,0.010109,0.0053567,-0.00061618,-0.02472,-0.1349,32.5,9.9,1.7
0.00014647,1.75,0.0010812,0.01,0.65627,9.9,-17.014,32.6,290.23,0.0092815,0.0071814,0,0,0,32.6,9.9,1.7
9.9892e-05,1.75,0.00072274,0.01,0.64391,9.9,-17.036,34.6,290.05,0.0041579,0.002157,0,0,0,34.6,9.9,1.7
0.0021547,1.75,0.0015086,0.001,0.64403,9.9,-17.036,34.7,290.04,0.0045788,0.0015696,-0.0094981,0.0035675,-0.091127,34.7,9.9,1.7
0.0036842,1.75,0.0025805,0.001,0.64426,9.9,-17.037,34.8,290.02,0.0051039,0.00091748,-0.018422,-0.00017428,-0.11734,34.8,9.9,1.7
0.0040709,1.75,0.0028521,0.001,0.64447,9.9,-17.038,34.9,290,0.0051445,0.00083626,-0.022146,-0.00054355,-0.12484,34.9,9.9,1.7
0.0039321,1.75,0.0027547,0.001,0.64438,9.9,-17.039,35,289.99,0.0050105,0.00082152,-0.019519,0.0061185,-0.11822,35,9.9,1.7
0.0036724,1.75,0.0025729,0.001,0.64343,9.9,-17.039,35.1,290,0.0048304,0.00081785,-0.010821,0.023381,-0.093182,35.1,9.9,1.7
0.0031158,1.75,0.002185,0.001,0.6413,9.9,-17.039,35.2,290.03,0.0041727,0.00071917,0.00088557,0.049397,-0.04987,35.2,9.9,1.7
0.0017663,1.75,0.0012393,0.001,0.63848,9.9,-17.04,35.3,290.08,0.0031586,0.00087336,0.0055434,0.068541,-0.0032502,35.3,9.9,1.7
8.082e-05,1.75,0.00058274,0.01,0.63703,9.9,-17.04,35.4,290.11,0.0026925,0.0011208,0,0,0,35.4,9.9,1.7
0.00012907,1.75,0.00094457,0.01,0.6546,10,-17.026,31.9,290.03,0.0070898,0.0047908,0,0,0,31.9,10,1.7
0.0023644,1.75,0.0016542,0.001,0.65647,10,-17.026,32,290,0.0080158,0.0039184,-0.00076508,0.079034,-0.093092,32,10,1.7
0.003778,1.75,0.0026432,0.001,0.65884,10,-17.025,32.1,289.97,0.0091761,0.0028876,0.0057146,0.023677,-0.17156,32.1,10,1.7
0.0045481,1.75,0.0031824,0.001,0.65925,10,-17.024,32.2,289.99,0.0098274,0.0027375,0.012351,-0.01839,-0.20529,32.2,10,1.7
0.00516,1.75,0.0036104,0.001,0.65886,10,-17.022,32.3,290.03,0.010815,0.0029178,0.015257,-0.034152,-0.21083,32.3,10,1.7
0.0049576,1.75,0.0034688,0.001,0.65827,10,-17.019,32.4,290.09,0.011639,0.0035604,0.012797,-0.031579,-0.19692,32.4,10,1.7
0.003099,1.75,0.0021686,0.001,0.65732,10,-17.017,32.5,290.15,0.011463,0.006676,0.0052111,-0.018131,-0.14986,32.5,10,1.7
0.00015883,1.75,0.0011784,0.01,0.65667,10,-17.016,32.6,290.18,0.011035,0.0093211,0,0,0,32.6,10,1.7
0.00010936,1.75,0.00079408,0.01,0.64404,10,-17.036,34.6,290.04,0.0050215,0.002865,0,0,0,34.6,10,1.7
0.0022742,1.75,0.0015925,0.001,0.64411,10,-17.037,34.7,290.03,0.0053526,0.0020417,-0.015385,0.011057,-0.10108,34.7,10,1.7
0.0037781,1.75,0.0026467,0.001,0.64424,10,-17.038,34.8,290,0.0056808,0.0011098,-0.026637,0.0074067,-0.12885,34.8,10,1.7
0.0040606,1.75,0.0028452,0.001,0.6444,10,-17.039,34.9,289.98,0.0055185,0.00096471,-0.030663,0.0048284,-0.13719,34.9,10,1.7
0.0038167,1.75,0.002674,0.001,0.64436,10,-17.04,35,289.97,0.0052286,0.00092163,-0.027613,0.0096365,-0.13147,35,10,1.7
0.0035129,1.75,0.0024608,0.001,0.64346,10,-17.041,35.1,289.97,0.005005,0.00091796,-0.01833,0.026035,-0.10736,35.1,10,1.7
0.0030208,1.75,0.0021176,0.001,0.64134,10,-17.041,35.2,290.01,0.0044566,0.00084604,-0.0047765,0.05311,-0.062811,35.2,10,1.7
0.0017766,1.75,0.001246,0.001,0.63811,10,-17.041,35.3,290.06,0.003517,0.0010553,0.0034132,0.073988,-0.009783,35.3,10,1.7
8.5695e-05,1.75,0.00061852,0.01,0.63625,10,-17.041,35.4,290.1,0.0030328,0.0013394,0,0,0,35.4,10,1.7
0.0001332,1.75,0.00097655,0.01,0.65163,10.1,-17.031,31.9,290.01,0.0075764,0.0052914,0,0,0,31.9,10.1,1.7
0.002304,1.75,0.001612,0.001,0.65365,10.1,-17.03,32,289.97,0.00826,0.0042484,0.0029699,0.086162,-0.089602,32,10.1,1.7
0.0036081,1.75,0.0025244,0.001,0.65647,10.1,-17.03,32.1,289.92,0.0092381,0.0030636,0.012834,0.029437,-0.16828,32.1,10.1,1.7
0.0043927,1.75,0.0030737,0.001,0.65755,10.1,-17.028,32.2,289.93,0.010026,0.0029504,0.023038,-0.012684,-0.20391,32.2,10.1,1.7
0.0050976,1.75,0.0035669,0.001,0.65806,10.1,-17.026,32.3,289.97,0.011245,0.0031927,0.029927,-0.026586,-0.21316,32.3,10.1,1.7
0.0050766,1.75,0.0035521,0.001,0.65849,10.1,-17.023,32.4,290.03,0.012558,0.00405,0.029723,-0.018865,-0.20523,32.4,10.1,1.7
0.0033057,1.75,0.0023133,0.001,0.6591,10.1,-17.019,32.5,290.09,0.013404,0.0087796,0.020983,0.0024723,-0.16865,32.5,10.1,1.7
0.00017544,1.75,0.0013101,0.01,0.65952,10.1,-17.017,32.6,290.11,0.013662,0.012865,0,0,0,32.6,10.1,1.7
0.00012252,1.75,0.00089477,0.01,0.64517,10.1,-17.036,34.6,290.02,0.0063852,0.0041195,0,0,0,34.6,10.1,1.7
0.0024227,1.75,0.0016968,0.001,0.64485,10.1,-17.037,34.7,290.01,0.0064715,0.0028364,-0.027605,0.029501,-0.11194,34.7,10.1,1.7
0.0038709,1.75,0.0027121,0.001,0.64446,10.1,-17.039,34.8,289.98,0.0063776,0.0013685,-0.039646,0.018252,-0.1386,34.8,10.1,1.7
0.0040309,1.75,0.0028247,0.001,0.6444,10.1,-17.04,34.9,289.96,0.0059149,0.0011167,-0.042287,0.010942,-0.14633,34.9,10.1,1.7
0.0036856,1.75,0.0025823,0.001,0.64423,10.1,-17.041,35,289.94,0.0054318,0.0010301,-0.037211,0.01315,-0.14047,35,10.1,1.7
0.0033304,1.75,0.0023328,0.001,0.64327,10.1,-17.042,35.1,289.95,0.0051159,0.0010117,-0.026135,0.028487,-0.11685,35.1,10.1,1.7
0.0028847,1.75,0.0020217,0.001,0.64112,10.1,-17.042,35.2,289.98,0.0046361,0.00095888,-0.010685,0.05633,-0.072324,35.2,10.1,1.7
0.0017611,1.75,0.0012347,0.001,0.63751,10.1,-17.043,35.3,290.04,0.0038158,0.0012333,0.00082904,0.078733,-0.014522,35.3,10.1,1.7
9.0111e-05,1.75,0.00065104,0.01,0.63529,10.1,-17.043,35.4,290.08,0.0033602,0.0015618,0,0,0,35.4,10.1,1.7
0.00013653,1.75,0.0010024,0.01,0.64868,10.2,-17.035,31.9,289.98,0.0079807,0.0057193,0,0,0,31.9,10.2,1.7
0.0022372,1.75,0.0015653,0.001,0.65088,10.2,-17.035,32,289.94,0.0084623,0.0045523,0.0075685,0.089771,-0.084167,32,10.2,1.7
0.0034456,1.75,0.0024108,0.001,0.65413,10.2,-17.035,32.1,289.88,0.0093376,0.0032765,0.02286,0.031032,-0.16098,32.1,10.2,1.7
0.0042419,1.75,0.0029683,0.001,0.6557,10.2,-17.033,32.2,289.88,0.010276,0.0032101,0.039934,-0.012199,-0.19752,32.2,10.2,1.7
0.0050241,1.75,0.0035156,0.001,0.65667,10.2,-17.031,32.3,289.91,0.01162,0.0034585,0.055995,-0.025463,-0.20904,32.3,10.2,1.7
0.0053744,1.75,0.0037605,0.001,0.65711,10.2,-17.028,32.4,289.95,0.013286,0.004258,0.067762,-0.013645,-0.20508,32.4,10.2,1.7
0.0041703,1.75,0.0029181,0.001,0.65724,10.2,-17.025,32.5,290,0.014626,0.0079825,0.077686,0.017641,-0.18373,32.5,10.2,1.7
0.00019308,1.75,0.0014515,0.01,0.64922,10.175,-17.032,32.625,290.02,0.01675,0.017432,0,0,0,32.6,10.2,1.7
0.00020364,1.75,0.0015368,0.01,0.63623,10.2,-17.048,32.7,289.96,0.018744,0.020579,0,0,0,32.7,10.2,1.7
0.00020587,1.75,0.0015549,0.01,0.63559,10.2,-17.049,32.8,289.96,0.019184,0.021303,0,0,0,32.8,10.2,1.7
0.00020383,1.75,0.0015384,0.01,0.63345,10.2,-17.051,32.9,289.95,0.01878,0.020634,0,0,0,32.9,10.2,1.7
0.00019921,1.75,0.0015011,0.01,0.63153,10.2,-17.053,33,289.95,0.01788,0.019172,0,0,0,33,10.2,1.7
0.00019267,1.75,0.0014484,0.01,0.63014,10.2,-17.055,33.1,289.95,0.016647,0.017227,0,0,0,33.1,10.2,1.7
0.00018421,1.75,0.0013804,0.01,0.62942,10.2,-17.055,33.2,289.96,0.015125,0.014925,0,0,0,33.2,10.2,1.7
0.00017316,1.75,0.0012922,0.01,0.62963,10.2,-17.055,33.3,289.96,0.013259,0.012263,0,0,0,33.3,10.2,1.7
0.00015903,1.75,0.0011801,0.01,0.63079,10.2,-17.053,33.4,289.97,0.011071,0.009373,0,0,0,33.4,10.2,1.7
0.0001422,1.75,0.0010482,0.01,0.63268,10.2,-17.051,33.5,289.98,0.0087468,0.0065979,0,0,0,33.5,10.2,1.7
0.00012441,1.75,0.00091056,0.01,0.63486,10.2,-17.049,33.6,289.98,0.0066054,0.004336,0,0,0,33.6,10.2,1.7
0.00011094,1.75,0.00080721,0.01,0.63679,10.2,-17.047,33.7,289.98,0.0051748,0.0029914,0,0,0,33.7,10.2,1.7
0.00010676,1.75,0.00077511,0.01,0.63855,10.2,-17.045,33.8,289.97,0.0047653,0.0026368,0,0,0,33.8,10.2,1.7
0.00010518,1.75,0.0007633,0.01,0.63994,10.2,-17.045,33.9,289.95,0.0046225,0.0025205,0,0,0,33.9,10.2,1.7
0.00010107,1.75,0.00073235,0.01,0.64011,10.2,-17.046,34,289.94,0.0042554,0.0022264,0,0,0,34,10.2,1.7
9.9467e-05,1.75,0.00071996,0.01,0.63921,10.2,-17.047,34.1,289.94,0.0041141,0.0021159,0,0,0,34.1,10.2,1.7
0.00010374,1.75,0.00075167,0.01,0.63798,10.2,-17.047,34.2,289.94,0.0044948,0.0024225,0,0,0,34.2,10.2,1.7
0.00011365,1.75,0.00082656,0.01,0.63679,10.2,-17.048,34.3,289.95,0.0054448,0.0032379,0,0,0,34.3,10.2,1.7
0.00012577,1.75,0.00091958,0.01,0.63539,10.2,-17.049,34.4,289.96,0.0067313,0.0044457,0,0,0,34.4,10.2,1.7
0.00013545,1.75,0.00099482,0.01,0.63211,10.2,-17.052,34.5,289.96,0.0078572,0.0055896,0,0,0,34.5,10.2,1.7
0.00013476,1.75,0.00098952,0.01,0.63802,10.175,-17.045,34.575,289.99,0.0077762,0.0055061,0,0,0,34.6,10.2,1.7
0.0029192,1.75,0.002045,0.001,0.6432,10.2,-17.041,34.7,289.97,0.0072737,0.0027875,-0.068017,0.046435,-0.12111,34.7,10.2,1.7
0.0040328,1.75,0.0028261,0.001,0.64384,10.2,-17.041,34.8,289.95,0.0069417,0.0015466,-0.066808,0.025881,-0.14359,34.8,10.2,1.7
0.003965,1.75,0.0027787,0.001,0.64411,10.2,-17.042,34.9,289.93,0.006232,0.0012591,-0.061311,0.01422,-0.15037,34.9,10.2,1.7
0.0035333,1.75,0.0024756,0.001,0.64388,10.2,-17.043,35,289.91,0.0056096,0.001146,-0.050377,0.014461,-0.14421,35,10.2,1.7
0.003143,1.75,0.0022016,0.001,0.64285,10.2,-17.044,35.1,289.92,0.0052042,0.0011094,-0.035391,0.02937,-0.12118,35.1,10.2,1.7
0.0027156,1.75,0.0019028,0.001,0.64064,10.2,-17.044,35.2,289.95,0.0047332,0.0010623,-0.01719,0.058136,-0.077471,35.2,10.2,1.7
0.0017125,1.75,0.0012002,0.001,0.63672,10.2,-17.044,35.3,290.03,0.0040396,0.0013998,-0.0022968,0.082078,-0.016953,35.3,10.2,1.7
9.3989e-05,1.75,0.0006797,0.01,0.63424,10.2,-17.045,35.4,290.07,0.0036632,0.0017775,0,0,0,35.4,10.2,1.7
0.00013862,1.75,0.0010187,0.01,0.64603,10.3,-17.039,31.9,289.95,0.0082414,0.0060006,0,0,0,31.9,10.3,1.7
0.0021902,1.75,0.0015325,0.001,0.64851,10.3,-17.039,32,289.9,0.0086452,0.0048021,0.01196,0.088514,-0.077503,32,10.3,1.7
0.0033411,1.75,0.0023378,0.001,0.65224,10.3,-17.039,32.1,289.84,0.0095644,0.0035419,0.033317,0.025972,-0.1514,32.1,10.3,1.7
0.0041373,1.75,0.0028952,0.001,0.65408,10.3,-17.038,32.2,289.82,0.010622,0.0035156,0.058083,-0.020768,-0.18796,32.2,10.3,1.7
0.0049284,1.75,0.0034489,0.001,0.65497,10.3,-17.036,32.3,289.84,0.011861,0.003675,0.083924,-0.038212,-0.19991,32.3,10.3,1.7
0.0056205,1.75,0.0039331,0.001,0.65469,10.3,-17.035,32.4,289.87,0.013358,0.0040867,0.10973,-0.032299,-0.19608,32.4,10.3,1.7
0.005513,1.75,0.0038577,0.001,0.65328,10.3,-17.034,32.5,289.9,0.014514,0.0051012,0.14087,-0.011518,-0.18253,32.5,10.3,1.7
0.004504,1.75,0.0031519,0.001,0.64597,10.3,-17.041,32.6,289.92,0.01569,0.0091085,0.17582,-0.005947,-0.15988,32.6,10.3,1.7
0.0038047,1.75,0.0026628,0.001,0.63878,10.3,-17.048,32.7,289.92,0.016687,0.012834,0.1955,-0.014545,-0.1302,32.7,10.3,1.7
0.0036621,1.75,0.0025631,0.001,0.63667,10.3,-17.05,32.8,289.92,0.016732,0.013221,0.20193,-0.014986,-0.099549,32.8,10.3,1.7
0.003544,1.75,0.0024805,0.001,0.63391,10.3,-17.052,32.9,289.93,0.016301,0.012829,0.20567,-0.013166,-0.070673,32.9,10.3,1.7
0.003442,1.75,0.0024092,0.001,0.63143,10.3,-17.055,33,289.93,0.015597,0.011991,0.20428,-0.010295,-0.043837,33,10.3,1.7
0.0033487,1.75,0.0023441,0.001,0.62938,10.3,-17.056,33.1,289.95,0.01472,0.010887,0.19755,-0.0064966,-0.019077,33.1,10.3,1.7
0.0032479,1.75,0.0022736,0.001,0.62803,10.3,-17.056,33.2,289.97,0.013697,0.0096018,0.18505,-0.0019511,0.0040533,33.2,10.3,1.7
0.0030969,1.75,0.002168,0.001,0.62784,10.3,-17.056,33.3,289.98,0.01246,0.0081418,0.16608,0.0029899,0.025478,33.3,10.3,1.7
0.0028951,1.75,0.0020267,0.001,0.62889,10.3,-17.054,33.4,290,0.010974,0.0065398,0.14042,0.0076082,0.044972,33.4,10.3,1.7
0.0026862,1.75,0.0018803,0.001,0.63091,10.3,-17.051,33.5,290.01,0.0093332,0.0049325,0.10867,0.010647,0.062638,33.5,10.3,1.7
0.0025141,1.75,0.0017595,0.001,0.63346,10.3,-17.048,33.6,290.01,0.0077349,0.0035268,0.072397,0.010297,0.078222,33.6,10.3,1.7
0.0024752,1.75,0.0017313,0.001,0.63609,10.3,-17.046,33.7,290.01,0.0065827,0.0025833,0.034559,0.0027753,0.090129,33.7,10.3,1.7
0.0025448,1.75,0.0017794,0.001,0.63874,10.3,-17.044,33.8,289.99,0.0060183,0.0021773,0.00087082,-0.0099277,0.095002,33.8,10.3,1.7
0.0024906,1.75,0.0017418,0.001,0.64066,10.3,-17.044,33.9,289.96,0.0055369,0.0019492,-0.024876,-0.016485,0.091434,33.9,10.3,1.7
0.0022651,1.75,0.0015846,0.001,0.64097,10.3,-17.045,34,289.94,0.0050326,0.0017373,-0.045444,-0.013687,0.080605,34,10.3,1.7
0.0020674,1.75,0.0014467,0.001,0.64011,10.3,-17.046,34.1,289.93,0.0048894,0.0017242,-0.064697,-0.0070706,0.064026,34.1,10.3,1.7
0.0019966,1.75,0.0013974,0.001,0.63884,10.3,-17.047,34.2,289.93,0.0051987,0.0019804,-0.083139,-0.0001369,0.041708,34.2,10.3,1.7
0.002021,1.75,0.0014148,0.001,0.63768,10.3,-17.048,34.3,289.94,0.005872,0.0025116,-0.099461,0.0051964,0.013184,34.3,10.3,1.7
0.0021077,1.75,0.0014758,0.001,0.63665,10.3,-17.049,34.4,289.95,0.0067357,0.0032292,-0.11314,0.0095141,-0.019859,34.4,10.3,1.7
0.0022436,1.75,0.0015713,0.001,0.63478,10.3,-17.05,34.5,289.95,0.0074963,0.0038617,-0.12849,0.015981,-0.055884,34.5,10.3,1.7
0.0027568,1.75,0.0019311,0.001,0.63703,10.3,-17.048,34.6,289.95,0.007595,0.0031961,-0.13116,0.031575,-0.093903,34.6,10.3,1.7
0.0037037,1.75,0.0025951,0.001,0.6416,10.3,-17.044,34.7,289.93,0.0073953,0.0019777,-0.11477,0.033908,-0.12513,34.7,10.3,1.7
0.0041422,1.75,0.0029029,0.001,0.64319,10.3,-17.044,34.8,289.91,0.0070469,0.0015423,-0.097865,0.017856,-0.14287,34.8,10.3,1.7
0.0038269,1.75,0.0026817,0.001,0.6438,10.3,-17.044,34.9,289.89,0.0063414,0.0013506,-0.082486,0.0083216,-0.14923,34.9,10.3,1.7
0.0033661,1.75,0.0023583,0.001,0.64351,10.3,-17.045,35,289.88,0.0057413,0.00126,-0.064782,0.010201,-0.14334,35,10.3,1.7
0.002973,1.75,0.0020825,0.001,0.64241,10.3,-17.046,35.1,289.89,0.0053011,0.0012167,-0.045163,0.026815,-0.12123,35.1,10.3,1.7
0.002544,1.75,0.0017825,0.001,0.64008,10.3,-17.046,35.2,289.93,0.0047974,0.0011651,-0.023721,0.057433,-0.078719,35.2,10.3,1.7
0.0016472,1.75,0.0011542,0.001,0.63588,10.3,-17.046,35.3,290.01,0.0042069,0.0015527,-0.0054993,0.083444,-0.017359,35.3,10.3,1.7
9.7286e-05,1.75,0.00070419,0.01,0.63318,10.3,-17.046,35.4,290.06,0.0039323,0.0019767,0,0,0,35.4,10.3,1.7
0.00013927,1.75,0.0010238,0.01,0.64389,10.4,-17.043,31.9,289.92,0.0083233,0.0060897,0,0,0,31.9,10.4,1.7
0.0021726,1.75,0.0015202,0.001,0.64673,10.4,-17.043,32,289.86,0.0087988,0.0049647,0.015097,0.08321,-0.070452,32,10.4,1.7
0.0033112,1.75,0.002317,0.001,0.65099,10.4,-17.042,32.1,289.79,0.009904,0.0038284,0.041257,0.016119,-0.14194,32.1,10.4,1.7
0.0041028,1.75,0.0028712,0.001,0.65299,10.4,-17.041,32.2,289.77,0.011049,0.0038353,0.071353,-0.0344,-0.17867,32.2,10.4,1.7
0.0048466,1.75,0.0033919,0.001,0.65372,10.4,-17.04,32.3,289.78,0.012103,0.0038927,0.10201,-0.057224,-0.19062,32.3,10.4,1.7
0.0055904,1.75,0.0039123,0.001,0.65317,10.4,-17.04,32.4,289.8,0.013193,0.0040068,0.13221,-0.059552,-0.18555,32.4,10.4,1.7
0.006147,1.75,0.0043018,0.001,0.6516,10.4,-17.04,32.5,289.82,0.014113,0.0041706,0.16476,-0.050691,-0.1704,32.5,10.4,1.7
0.0062641,1.75,0.0043839,0.001,0.64673,10.4,-17.044,32.6,289.84,0.014499,0.0043478,0.19709,-0.04587,-0.14932,32.6,10.4,1.7
0.0061435,1.75,0.0042997,0.001,0.64091,10.4,-17.049,32.7,289.85,0.014423,0.0044346,0.21884,-0.045536,-0.12395,32.7,10.4,1.7
0.0060743,1.75,0.0042516,0.001,0.6372,10.4,-17.052,32.8,289.86,0.014178,0.004378,0.23061,-0.04171,-0.096275,32.8,10.4,1.7
0.0060383,1.75,0.0042267,0.001,0.63341,10.4,-17.055,32.9,289.88,0.013856,0.0042378,0.23692,-0.037028,-0.068094,32.9,10.4,1.7
0.0060289,1.75,0.0042205,0.001,0.6295,10.4,-17.057,33,289.92,0.013511,0.0040556,0.23789,-0.031478,-0.040109,33,10.4,1.7
0.0060332,1.75,0.0042239,0.001,0.62559,10.4,-17.059,33.1,289.97,0.013174,0.0038611,0.23357,-0.024573,-0.012577,33.1,10.4,1.7
0.0060085,1.75,0.0042069,0.001,0.62243,10.4,-17.059,33.2,290.02,0.012807,0.0036667,0.22344,-0.015716,0.013892,33.2,10.4,1.7
0.0058766,1.75,0.0041146,0.001,0.62104,10.4,-17.058,33.3,290.07,0.012317,0.0034711,0.20649,-0.0047462,0.037892,33.3,10.4,1.7
