"cellID","alphat","ccz","nut","V","p_rgh","ccy","p","ccx","T","k","epsilon","U:0","U:1","U:2","Cell Type"
20677,0.0053406,1.75,0.003734,0.001,0.63297,11.35,-17.065,34.15,289.7,0.0083562,0.001683,-0.18278,0.047432,0.060773,12
20678,0.0047751,1.75,0.0033409,0.001,0.63187,11.35,-17.068,34.25,289.66,0.0078141,0.0016449,-0.20871,0.021196,0.023285,12
20679,0.0044896,1.75,0.0031422,0.001,0.63005,11.35,-17.071,34.35,289.65,0.0077278,0.0017105,-0.2267,-0.0029145,-0.015412,12
20680,0.0043126,1.75,0.0030188,0.001,0.62906,11.35,-17.072,34.45,289.64,0.0078515,0.0018378,-0.23697,-0.025224,-0.054151,12
20681,0.0041468,1.75,0.0029029,0.001,0.62939,11.35,-17.072,34.55,289.63,0.0080468,0.0020075,-0.23966,-0.045417,-0.091761,12
20682,0.0039605,1.75,0.0027725,0.001,0.631,11.35,-17.071,34.65,289.63,0.0082555,0.0022123,-0.23471,-0.062478,-0.12571,12
20683,0.0037487,1.75,0.0026243,0.001,0.63364,11.35,-17.069,34.75,289.62,0.0084508,0.0024493,-0.22173,-0.075174,-0.15302,12
20684,0.003518,1.75,0.0024628,0.001,0.63679,11.35,-17.066,34.85,289.61,0.0086128,0.0027108,-0.20015,-0.081777,-0.17011,12
20685,0.0032802,1.75,0.0022965,0.001,0.63975,11.35,-17.063,34.95,289.61,0.008715,0.0029765,-0.16949,-0.079793,-0.17253,12
20686,0.003045,1.75,0.0021321,0.001,0.64142,11.35,-17.06,35.05,289.62,0.0086942,0.0031907,-0.12984,-0.065724,-0.15482,12
20687,0.0027927,1.75,0.0019559,0.001,0.64046,11.35,-17.059,35.15,289.66,0.0083717,0.0032249,-0.082978,-0.03521,-0.11126,12
20688,0.002377,1.75,0.0016658,0.001,0.63568,11.35,-17.06,35.25,289.75,0.0071988,0.0027998,-0.03247,0.016041,-0.035564,12
20689,0.0011648,1.75,0.00081552,0.001,0.62441,11.35,-17.061,35.35,289.94,0.0052696,0.0030645,0.004861,0.072957,0.050855,12
20690,0.0013766,1.75,0.00096361,0.001,0.62512,11.45,-17.074,31.95,289.69,0.0073642,0.0050652,-0.00014287,0.078477,0.03373,12
20691,0.0032429,1.75,0.0022687,0.001,0.63575,11.45,-17.072,32.05,289.51,0.012615,0.0063129,0.04034,-0.029367,-0.090102,12
20692,0.0040474,1.75,0.002832,0.001,0.63948,11.45,-17.071,32.15,289.46,0.014587,0.0067625,0.084105,-0.093049,-0.16336,12
20693,0.0048113,1.75,0.0033667,0.001,0.63991,11.45,-17.071,32.25,289.45,0.015759,0.0066391,0.12155,-0.12389,-0.18974,12
20694,0.0056388,1.75,0.0039459,0.001,0.63919,11.45,-17.071,32.35,289.46,0.016648,0.0063214,0.14641,-0.13207,-0.18288,12
20695,0.0064817,1.75,0.004536,0.001,0.63836,11.45,-17.072,32.45,289.47,0.0173,0.0059382,0.15781,-0.12536,-0.15303,12
20696,0.0072689,1.75,0.0050872,0.001,0.63807,11.45,-17.071,32.55,289.48,0.017673,0.0055256,0.15558,-0.10934,-0.10845,12
20697,0.0079237,1.75,0.0055462,0.001,0.63792,11.45,-17.069,32.65,289.52,0.017752,0.0051135,0.14063,-0.087622,-0.055699,12
20698,0.0081981,1.75,0.0057389,0.001,0.63549,11.45,-17.067,32.75,289.61,0.017461,0.0047816,0.11359,-0.063458,-4.6695e-05,12
20699,0.0068725,1.75,0.0048115,0.001,0.62705,11.45,-17.063,32.85,289.85,0.016025,0.0048035,0.077317,-0.039472,0.055552,12
20700,0.0017499,1.75,0.001225,0.001,0.60287,11.45,-17.058,32.95,290.42,0.011901,0.010405,0.037741,-0.022334,0.10643,12
20701,0.0020306,1.75,0.0014218,0.001,0.46591,11.45,-17.065,33.65,292.95,0.016027,0.01626,-0.031537,0.040238,0.27406,12
20702,0.0059663,1.75,0.0041784,0.001,0.53008,11.45,-17.065,33.75,291.7,0.012571,0.0034039,-0.062551,0.11365,0.25627,12
20703,0.0078971,1.75,0.0055224,0.001,0.5837,11.45,-17.065,33.85,290.66,0.012792,0.0026669,-0.093252,0.12345,0.19054,12
20704,0.0072857,1.75,0.0050914,0.001,0.61386,11.45,-17.065,33.95,290.07,0.011142,0.0021944,-0.12806,0.10793,0.13789,12
20705,0.0060735,1.75,0.0042443,0.001,0.62649,11.45,-17.067,34.05,289.78,0.0092592,0.0018179,-0.16209,0.081253,0.096834,12
20706,0.0051675,1.75,0.0036137,0.001,0.62908,11.45,-17.07,34.15,289.67,0.0081306,0.0016464,-0.19286,0.052906,0.059023,12
20707,0.0046945,1.75,0.0032848,0.001,0.62761,11.45,-17.074,34.25,289.64,0.0077277,0.0016362,-0.21739,0.025843,0.020078,12
20708,0.0044548,1.75,0.0031179,0.001,0.62573,11.45,-17.076,34.35,289.63,0.0077184,0.0017196,-0.23454,0.00066671,-0.020311,12
20709,0.0042986,1.75,0.003009,0.001,0.62487,11.45,-17.077,34.45,289.62,0.0078912,0.0018625,-0.24436,-0.022806,-0.060685,12
20710,0.0041413,1.75,0.002899,0.001,0.62557,11.45,-17.077,34.55,289.61,0.0081288,0.0020514,-0.2471,-0.044103,-0.099754,12
20711,0.003958,1.75,0.0027707,0.001,0.62771,11.45,-17.075,34.65,289.61,0.0083828,0.0022826,-0.24247,-0.062325,-0.13492,12
20712,0.0037466,1.75,0.0026228,0.001,0.63101,11.45,-17.072,34.75,289.6,0.0086294,0.0025553,-0.22991,-0.076314,-0.16324,12
20713,0.0035157,1.75,0.0024612,0.001,0.63492,11.45,-17.069,34.85,289.59,0.0088494,0.0028637,-0.20864,-0.084373,-0.18113,12
20714,0.0032793,1.75,0.0022958,0.001,0.63865,11.45,-17.065,34.95,289.59,0.0090181,0.0031881,-0.1779,-0.083966,-0.18405,12
20715,0.003049,1.75,0.0021349,0.001,0.64104,11.45,-17.062,35.05,289.6,0.0090733,0.0034706,-0.13754,-0.071462,-0.16621,12
20716,0.0028085,1.75,0.0019669,0.001,0.64058,11.45,-17.06,35.15,289.64,0.0088282,0.0035662,-0.088965,-0.042273,-0.12124,12
20717,0.0024213,1.75,0.0016967,0.001,0.63581,11.45,-17.061,35.25,289.73,0.0077048,0.003149,-0.036131,0.0086169,-0.041481,12
20718,0.0011727,1.75,0.00082102,0.001,0.62387,11.45,-17.063,35.35,289.92,0.0053413,0.0031274,0.0057242,0.069971,0.052041,12
20719,0.0013819,1.75,0.00096727,0.001,0.62298,11.55,-17.076,31.95,289.68,0.0074203,0.0051232,-0.00012481,0.076417,0.035178,12
20720,0.0032297,1.75,0.0022594,0.001,0.63372,11.55,-17.074,32.05,289.5,0.012922,0.006651,0.043004,-0.031771,-0.092226,12
20721,0.0040326,1.75,0.0028215,0.001,0.63749,11.55,-17.073,32.15,289.45,0.014972,0.00715,0.088218,-0.09369,-0.16646,12
20722,0.0047994,1.75,0.0033583,0.001,0.6378,11.55,-17.073,32.25,289.44,0.016164,0.0070024,0.1262,-0.12166,-0.19211,12
20723,0.0056284,1.75,0.0039385,0.001,0.63704,11.55,-17.074,32.35,289.45,0.017044,0.0066383,0.15057,-0.12645,-0.18384,12
20724,0.0064691,1.75,0.0045271,0.001,0.63628,11.55,-17.074,32.45,289.45,0.017664,0.0062027,0.16082,-0.11629,-0.15251,12
20725,0.0072464,1.75,0.0050713,0.001,0.63627,11.55,-17.074,32.55,289.46,0.017974,0.0057337,0.15709,-0.097096,-0.10672,12
20726,0.0078772,1.75,0.0055133,0.001,0.63687,11.55,-17.072,32.65,289.49,0.017948,0.0052586,0.14045,-0.072705,-0.053431,12
20727,0.0081063,1.75,0.0056741,0.001,0.63666,11.55,-17.069,32.75,289.55,0.017485,0.0048491,0.11137,-0.046114,0.0012307,12
20728,0.0067466,1.75,0.0047225,0.001,0.63476,11.55,-17.065,32.85,289.67,0.015749,0.0047271,0.072976,-0.019102,0.052291,12
20729,0.0016687,1.75,0.0011681,0.001,0.62825,11.55,-17.059,32.95,289.9,0.010824,0.0090262,0.02749,0.010198,0.091458,12
20730,0.0019887,1.75,0.0013924,0.001,0.52579,11.55,-17.061,33.65,291.86,0.015366,0.015261,-0.029331,0.051943,0.2387,12
20731,0.0053174,1.75,0.0037228,0.001,0.55753,11.55,-17.065,33.75,291.17,0.011613,0.0032602,-0.068207,0.11492,0.2333,12
20732,0.0072642,1.75,0.0050798,0.001,0.59285,11.55,-17.067,33.85,290.43,0.011626,0.0023946,-0.10253,0.1249,0.18072,12
20733,0.0067631,1.75,0.0047268,0.001,0.61478,11.55,-17.069,33.95,289.97,0.010225,0.0019905,-0.13731,0.11063,0.13484,12
20734,0.0057254,1.75,0.0040022,0.001,0.62382,11.55,-17.072,34.05,289.74,0.0086952,0.0017002,-0.17045,0.085381,0.095912,12
20735,0.0049811,1.75,0.0034841,0.001,0.62488,11.55,-17.076,34.15,289.65,0.0078302,0.0015838,-0.19981,0.057714,0.057895,12
20736,0.0046024,1.75,0.0032207,0.001,0.62291,11.55,-17.079,34.25,289.62,0.0075755,0.0016037,-0.22325,0.030668,0.017768,12
20737,0.0044086,1.75,0.0030857,0.001,0.62095,11.55,-17.082,34.35,289.61,0.0076474,0.0017058,-0.23978,0.0050893,-0.024082,12
20738,0.0042743,1.75,0.002992,0.001,0.62024,11.55,-17.083,34.45,289.6,0.0078742,0.0018651,-0.24941,-0.019031,-0.065939,12
20739,0.0041278,1.75,0.0028896,0.001,0.62129,11.55,-17.082,34.55,289.6,0.0081599,0.0020739,-0.25246,-0.04108,-0.10639,12
20740,0.0039503,1.75,0.0027653,0.001,0.62396,11.55,-17.08,34.65,289.59,0.0084662,0.0023328,-0.24845,-0.060318,-0.14287,12
20741,0.0037415,1.75,0.0026192,0.001,0.62794,11.55,-17.076,34.75,289.58,0.0087716,0.0026438,-0.23671,-0.075649,-0.17251,12
20742,0.0035112,1.75,0.002458,0.001,0.63265,11.55,-17.072,34.85,289.57,0.0090577,0.003004,-0.2162,-0.085387,-0.19177,12
20743,0.0032751,1.75,0.0022927,0.001,0.63723,11.55,-17.067,34.95,289.57,0.0093008,0.0033957,-0.18588,-0.086925,-0.19598,12
20744,0.003046,1.75,0.0021328,0.001,0.64046,11.55,-17.064,35.05,289.58,0.0094402,0.0037607,-0.1453,-0.076449,-0.17901,12
20745,0.0028106,1.75,0.0019683,0.001,0.6407,11.55,-17.062,35.15,289.61,0.0092789,0.0039367,-0.09542,-0.049075,-0.1337,12
20746,0.0024435,1.75,0.0017121,0.001,0.63603,11.55,-17.062,35.25,289.7,0.0082235,0.003555,-0.04091,0.00096745,-0.051024,12
20747,0.0011771,1.75,0.00082412,0.001,0.62347,11.55,-17.064,35.35,289.91,0.005382,0.0031633,0.0061788,0.066905,0.051626,12
20748,0.0013849,1.75,0.00096941,0.001,0.62097,11.65,-17.078,31.95,289.67,0.0074533,0.0051574,0.00014904,0.073901,0.03545,12
20749,0.003215,1.75,0.002249,0.001,0.63178,11.65,-17.077,32.05,289.49,0.01332,0.0071001,0.04659,-0.034745,-0.096332,12
20750,0.0040205,1.75,0.0028129,0.001,0.63549,11.65,-17.076,32.15,289.45,0.015455,0.0076425,0.093557,-0.094488,-0.17101,12
20751,0.0047895,1.75,0.0033512,0.001,0.6355,11.65,-17.076,32.25,289.43,0.016647,0.0074421,0.13226,-0.1191,-0.19509,12
20752,0.0056136,1.75,0.0039281,0.001,0.63449,11.65,-17.077,32.35,289.43,0.017482,0.007002,0.15618,-0.12007,-0.18461,12
20753,0.0064417,1.75,0.0045078,0.001,0.63363,11.65,-17.078,32.45,289.44,0.018028,0.0064886,0.16523,-0.10619,-0.15129,12
20754,0.0072,1.75,0.0050387,0.001,0.63372,11.65,-17.077,32.55,289.45,0.018244,0.0059452,0.15997,-0.083688,-0.10407,12
20755,0.0078109,1.75,0.0054667,0.001,0.63472,11.65,-17.075,32.65,289.47,0.018117,0.0054039,0.14164,-0.056503,-0.050117,12
20756,0.0080333,1.75,0.0056227,0.001,0.63564,11.65,-17.072,32.75,289.51,0.017581,0.0049474,0.11088,-0.027298,0.0042919,12
20757,0.0066799,1.75,0.0046756,0.001,0.63613,11.65,-17.068,32.85,289.59,0.015714,0.0047529,0.070295,0.0034062,0.05366,12
20758,0.0016637,1.75,0.0011645,0.001,0.63323,11.65,-17.062,32.95,289.75,0.010759,0.0089464,0.024268,0.032545,0.089064,12
20759,0.0019253,1.75,0.001348,0.001,0.5548,11.65,-17.062,33.65,291.27,0.014399,0.013842,-0.02757,0.073903,0.21817,12
20760,0.0049659,1.75,0.0034757,0.001,0.57564,11.65,-17.067,33.75,290.78,0.010787,0.0030132,-0.07031,0.12263,0.21616,12
20761,0.006737,1.75,0.0047113,0.001,0.59973,11.65,-17.071,33.85,290.23,0.0106,0.0021464,-0.10737,0.12808,0.17335,12
20762,0.006282,1.75,0.0043916,0.001,0.6151,11.65,-17.074,33.95,289.88,0.0093674,0.0017983,-0.14254,0.11339,0.13323,12
20763,0.0053979,1.75,0.0037744,0.001,0.6208,11.65,-17.077,34.05,289.69,0.0081344,0.0015778,-0.17507,0.089188,0.096338,12
20764,0.0047965,1.75,0.0033556,0.001,0.62038,11.65,-17.081,34.15,289.62,0.0074983,0.001508,-0.20334,0.062459,0.05834,12
20765,0.0044991,1.75,0.0031487,0.001,0.61791,11.65,-17.085,34.25,289.6,0.0073709,0.001553,-0.2259,0.035956,0.017356,12
20766,0.0043461,1.75,0.003042,0.001,0.61585,11.65,-17.088,34.35,289.59,0.007515,0.0016708,-0.24204,0.010525,-0.02568,12
20767,0.0042339,1.75,0.0029637,0.001,0.61525,11.65,-17.089,34.45,289.59,0.0077944,0.0018449,-0.25177,-0.013776,-0.068849,12
20768,0.0041011,1.75,0.0028709,0.001,0.61661,11.65,-17.088,34.55,289.58,0.0081304,0.0020723,-0.25536,-0.036261,-0.1106,12
20769,0.0039335,1.75,0.0027536,0.001,0.61976,11.65,-17.085,34.65,289.57,0.0084946,0.0023585,-0.2523,-0.056363,-0.14852,12
20770,0.0037317,1.75,0.0026124,0.001,0.62439,11.65,-17.081,34.75,289.56,0.0088671,0.0027088,-0.24176,-0.073068,-0.17989,12
20771,0.0035049,1.75,0.0024537,0.001,0.6299,11.65,-17.076,34.85,289.55,0.00923,0.0031249,-0.22248,-0.084698,-0.2012,12
20772,0.0032695,1.75,0.0022889,0.001,0.63541,11.65,-17.07,34.95,289.55,0.0095599,0.0035936,-0.1931,-0.088546,-0.20769,12
20773,0.0030395,1.75,0.0021282,0.001,0.63957,11.65,-17.066,35.05,289.56,0.0097961,0.0040582,-0.15286,-0.080599,-0.1928,12
20774,0.0028028,1.75,0.0019629,0.001,0.64069,11.65,-17.063,35.15,289.59,0.0097288,0.0043398,-0.10217,-0.055574,-0.14847,12
20775,0.0024425,1.75,0.0017112,0.001,0.63624,11.65,-17.063,35.25,289.67,0.0087435,0.0040209,-0.046692,-0.0070203,-0.064486,12
20776,0.0011764,1.75,0.00082363,0.001,0.62326,11.65,-17.065,35.35,289.89,0.0053764,0.0031586,0.0058301,0.063548,0.049264,12
20777,0.0013847,1.75,0.00096926,0.001,0.61921,11.75,-17.081,31.95,289.66,0.007451,0.005155,0.00088995,0.070656,0.034211,12
20778,0.0032025,1.75,0.0022401,0.001,0.62995,11.75,-17.079,32.05,289.48,0.013858,0.0077153,0.051246,-0.038581,-0.10335,12
20779,0.0040147,1.75,0.0028089,0.001,0.63346,11.75,-17.078,32.15,289.44,0.01607,0.008275,0.10011,-0.095705,-0.17781,12
20780,0.0047847,1.75,0.0033478,0.001,0.63294,11.75,-17.079,32.25,289.43,0.017223,0.0079745,0.1396,-0.11646,-0.19914,12
20781,0.005597,1.75,0.0039164,0.001,0.63148,11.75,-17.081,32.35,289.43,0.017966,0.0074173,0.16297,-0.11325,-0.18536,12
20782,0.0064015,1.75,0.0044796,0.001,0.63037,11.75,-17.081,32.45,289.43,0.01839,0.0067945,0.17068,-0.095448,-0.14927,12
20783,0.0071293,1.75,0.0049892,0.001,0.63045,11.75,-17.081,32.55,289.44,0.018472,0.0061551,0.16372,-0.069649,-0.10027,12
20784,0.0077134,1.75,0.0053983,0.001,0.6317,11.75,-17.079,32.65,289.46,0.018224,0.005537,0.14366,-0.039916,-0.045494,12
20785,0.0079305,1.75,0.0055506,0.001,0.63324,11.75,-17.076,32.75,289.49,0.017621,0.0050345,0.11127,-0.0086636,0.00912,12
20786,0.0065781,1.75,0.0046042,0.001,0.63492,11.75,-17.071,32.85,289.55,0.015659,0.0047929,0.069445,0.023833,0.057597,12
20787,0.0016829,1.75,0.001178,0.001,0.63379,11.75,-17.066,32.95,289.67,0.01101,0.0092611,0.023431,0.051689,0.089834,12
20788,0.0018818,1.75,0.0013174,0.001,0.57246,11.75,-17.064,33.65,290.9,0.013755,0.012924,-0.024441,0.088989,0.20594,12
20789,0.0046991,1.75,0.0032884,0.001,0.58821,11.75,-17.069,33.75,290.49,0.010107,0.002796,-0.068313,0.12958,0.20521,12
20790,0.0062981,1.75,0.0044047,0.001,0.60475,11.75,-17.074,33.85,290.08,0.0097504,0.0019425,-0.10736,0.13132,0.16935,12
20791,0.0058655,1.75,0.0041014,0.001,0.61485,11.75,-17.078,33.95,289.8,0.0086267,0.0016331,-0.14322,0.11606,0.13382,12
20792,0.0051041,1.75,0.0035699,0.001,0.6176,11.75,-17.083,34.05,289.66,0.0076162,0.0014624,-0.17551,0.092827,0.098796,12
20793,0.0046138,1.75,0.0032284,0.001,0.61585,11.75,-17.087,34.15,289.6,0.0071512,0.0014257,-0.2031,0.067265,0.061108,12
20794,0.0043789,1.75,0.0030647,0.001,0.61288,11.75,-17.091,34.25,289.58,0.0071178,0.0014878,-0.22513,0.041733,0.019695,12
20795,0.0042592,1.75,0.0029813,0.001,0.61064,11.75,-17.094,34.35,289.58,0.0073177,0.0016165,-0.24115,0.016929,-0.024159,12
20796,0.0041694,1.75,0.0029186,0.001,0.61006,11.75,-17.095,34.45,289.57,0.0076433,0.0018015,-0.2512,-0.0071228,-0.068428,12
20797,0.0040537,1.75,0.0028377,0.001,0.61161,11.75,-17.093,34.55,289.56,0.0080283,0.0020442,-0.25555,-0.029738,-0.11139,12
20798,0.0039017,1.75,0.0027314,0.001,0.61513,11.75,-17.09,34.65,289.55,0.0084538,0.0023549,-0.2537,-0.050523,-0.15094,12
20799,0.0037133,1.75,0.0025995,0.001,0.62032,11.75,-17.086,34.75,289.55,0.0089019,0.0027436,-0.24471,-0.068583,-0.1845,12
20800,0.0034958,1.75,0.0024473,0.001,0.6266,11.75,-17.08,34.85,289.54,0.0093545,0.0032181,-0.22711,-0.082251,-0.20866,12
20801,0.0032643,1.75,0.0022853,0.001,0.63306,11.75,-17.073,34.95,289.53,0.0097883,0.0037733,-0.19924,-0.088726,-0.21853,12
20802,0.0030336,1.75,0.0021241,0.001,0.63827,11.75,-17.068,35.05,289.54,0.010142,0.0043586,-0.15994,-0.083746,-0.20706,12
20803,0.0027931,1.75,0.001956,0.001,0.64042,11.75,-17.065,35.15,289.57,0.010194,0.0047817,-0.10907,-0.061553,-0.16505,12
20804,0.00243,1.75,0.0017022,0.001,0.63636,11.75,-17.065,35.25,289.64,0.0092748,0.004548,-0.053022,-0.014882,-0.080708,12
20805,0.001169,1.75,0.00081847,0.001,0.62332,11.75,-17.066,35.35,289.87,0.00531,0.0031004,0.0043417,0.05951,0.044778,12
20806,0.0013806,1.75,0.00096633,0.001,0.61782,11.85,-17.083,31.95,289.65,0.0074062,0.0051087,0.0024572,0.066368,0.03104,12
20807,0.0031968,1.75,0.0022361,0.001,0.62824,11.85,-17.081,32.05,289.47,0.014586,0.008563,0.057007,-0.043487,-0.11417,12
20808,0.0040184,1.75,0.0028114,0.001,0.63135,11.85,-17.08,32.15,289.43,0.016842,0.0090807,0.10772,-0.097519,-0.18755,12
20809,0.0047864,1.75,0.003349,0.001,0.63003,11.85,-17.082,32.25,289.42,0.017899,0.0086094,0.14789,-0.11399,-0.20472,12
20810,0.0055795,1.75,0.0039042,0.001,0.6279,11.85,-17.084,32.35,289.42,0.018491,0.0078824,0.17054,-0.10631,-0.18627,12
20811,0.0063498,1.75,0.0044435,0.001,0.62638,11.85,-17.086,32.45,289.43,0.018742,0.007115,0.1767,-0.084449,-0.14645,12
20812,0.0070371,1.75,0.0049246,0.001,0.62636,11.85,-17.085,32.55,289.43,0.018656,0.0063608,0.16781,-0.055401,-0.095134,12
20813,0.0075845,1.75,0.0053081,0.001,0.62781,11.85,-17.083,32.65,289.45,0.018276,0.0056633,0.14577,-0.023337,-0.039361,12
20814,0.0077688,1.75,0.0054375,0.001,0.62989,11.85,-17.08,32.75,289.47,0.0176,0.0051272,0.11154,0.0098066,0.015847,12
20815,0.0063993,1.75,0.0044791,0.001,0.63225,11.85,-17.075,32.85,289.52,0.015603,0.004892,0.068438,0.04223,0.063547,12
20816,0.0017163,1.75,0.0012013,0.001,0.63234,11.85,-17.069,32.95,289.62,0.011451,0.0098226,0.022395,0.067351,0.092907,12
20817,0.0018637,1.75,0.0013047,0.001,0.58321,11.85,-17.066,33.65,290.65,0.01349,0.012554,-0.020604,0.10088,0.19835,12
20818,0.0044408,1.75,0.0031074,0.001,0.59612,11.85,-17.071,33.75,290.29,0.0095552,0.0026444,-0.063963,0.13586,0.19936,12
20819,0.0059199,1.75,0.0041406,0.001,0.60762,11.85,-17.077,33.85,289.96,0.0090599,0.0017841,-0.1038,0.13483,0.16865,12
20820,0.0055098,1.75,0.0038535,0.001,0.61383,11.85,-17.082,33.95,289.74,0.0080049,0.0014966,-0.14025,0.11891,0.13683,12
20821,0.0048387,1.75,0.003385,0.001,0.61425,11.85,-17.087,34.05,289.63,0.0071442,0.001357,-0.17241,0.096513,0.10363,12
20822,0.0044255,1.75,0.003097,0.001,0.61139,11.85,-17.093,34.15,289.58,0.0067902,0.0013399,-0.19958,0.072167,0.066675,12
20823,0.004233,1.75,0.0029628,0.001,0.60795,11.85,-17.097,34.25,289.57,0.0068145,0.0014106,-0.22124,0.047868,0.025429,12
20824,0.0041381,1.75,0.0028967,0.001,0.60549,11.85,-17.1,34.35,289.56,0.0070494,0.001544,-0.23729,0.024069,-0.018726,12
20825,0.00407,1.75,0.0028491,0.001,0.60481,11.85,-17.101,34.45,289.55,0.0074091,0.001734,-0.24766,0.0006854,-0.063762,12
20826,0.0039765,1.75,0.0027837,0.001,0.6064,11.85,-17.099,34.55,289.55,0.0078406,0.0019876,-0.25289,-0.021846,-0.10795,12
20827,0.0038467,1.75,0.0026929,0.001,0.61013,11.85,-17.096,34.65,289.54,0.0083273,0.0023176,-0.25241,-0.043101,-0.14933,12
20828,0.0036802,1.75,0.0025763,0.001,0.61575,11.85,-17.091,34.75,289.53,0.0088577,0.0027408,-0.24522,-0.062417,-0.1856,12
20829,0.0034807,1.75,0.0024367,0.001,0.62271,11.85,-17.084,34.85,289.52,0.0094144,0.0032736,-0.22971,-0.07816,-0.2135,12
20830,0.0032593,1.75,0.0022818,0.001,0.63011,11.85,-17.077,34.95,289.52,0.0099729,0.0039229,-0.20389,-0.087446,-0.22799,12
20831,0.0030305,1.75,0.0021219,0.001,0.63645,11.85,-17.071,35.05,289.52,0.010473,0.0046521,-0.1662,-0.085769,-0.22141,12
20832,0.0027868,1.75,0.0019516,0.001,0.63983,11.85,-17.066,35.15,289.54,0.010685,0.0052648,-0.11586,-0.066856,-0.18315,12
20833,0.002417,1.75,0.001693,0.001,0.63648,11.85,-17.066,35.25,289.61,0.0098581,0.0051661,-0.059774,-0.022591,-0.099383,12
20834,0.0011559,1.75,0.00080923,0.001,0.62388,11.85,-17.067,35.35,289.84,0.0051913,0.0029973,0.0012452,0.05459,0.038278,12
20835,0.0013741,1.75,0.00096176,0.001,0.61695,11.95,-17.085,31.95,289.63,0.0073368,0.0050372,0.0052206,0.060846,0.025674,12
20836,0.0032046,1.75,0.0022415,0.001,0.62664,11.95,-17.084,32.05,289.46,0.01556,0.0097216,0.063651,-0.049484,-0.12927,12
20837,0.0040331,1.75,0.0028216,0.001,0.62903,11.95,-17.083,32.15,289.42,0.01778,0.010084,0.116,-0.1,-0.20069,12
20838,0.0047933,1.75,0.0033539,0.001,0.62662,11.95,-17.086,32.25,289.42,0.018659,0.0093426,0.15656,-0.11189,-0.21212,12
20839,0.0055584,1.75,0.0038895,0.001,0.62362,11.95,-17.089,32.35,289.42,0.019034,0.0083835,0.17818,-0.099564,-0.18746,12
20840,0.0062859,1.75,0.0043988,0.001,0.62161,11.95,-17.091,32.45,289.42,0.019066,0.0074379,0.18249,-0.073571,-0.14277,12
20841,0.0069282,1.75,0.0048485,0.001,0.62152,11.95,-17.09,32.55,289.43,0.018805,0.0065643,0.17139,-0.041203,-0.088527,12
20842,0.0074279,1.75,0.0051985,0.001,0.62327,11.95,-17.088,32.65,289.44,0.018337,0.0058215,0.14689,-0.0067482,-0.031403,12
20843,0.0074916,1.75,0.0052435,0.001,0.62605,11.95,-17.084,32.75,289.46,0.017744,0.0054044,0.11015,0.027406,0.024503,12
20844,0.005889,1.75,0.0041221,0.001,0.62905,11.95,-17.079,32.85,289.5,0.015981,0.005576,0.064636,0.059328,0.072696,12
20845,0.0018389,1.75,0.0012872,0.001,0.62998,11.95,-17.074,32.95,289.59,0.013145,0.012082,0.017127,0.080286,0.098776,12
20846,0.0019457,1.75,0.0013621,0.001,0.59094,11.95,-17.068,33.65,290.45,0.014707,0.014291,-0.013065,0.10828,0.19254,12
20847,0.0040099,1.75,0.0028056,0.001,0.60158,11.95,-17.073,33.75,290.15,0.0092449,0.0027417,-0.056607,0.14117,0.19732,12
20848,0.0055226,1.75,0.003863,0.001,0.60923,11.95,-17.08,33.85,289.87,0.0085198,0.0016911,-0.09685,0.13867,0.17052,12
20849,0.0051935,1.75,0.0036329,0.001,0.61244,11.95,-17.086,33.95,289.69,0.0074876,0.0013889,-0.13414,0.12218,0.14189,12
20850,0.0045904,1.75,0.0032118,0.001,0.61098,11.95,-17.092,34.05,289.6,0.0067105,0.0012618,-0.16641,0.10034,0.11067,12
20851,0.0042236,1.75,0.0029559,0.001,0.60721,11.95,-17.098,34.15,289.57,0.006413,0.0012522,-0.19338,0.076992,0.075044,12
20852,0.0040549,1.75,0.0028382,0.001,0.60331,11.95,-17.102,34.25,289.55,0.0064603,0.0013234,-0.21472,0.053913,0.03472,12
20853,0.0039754,1.75,0.0027828,0.001,0.60056,11.95,-17.105,34.35,289.55,0.0067075,0.001455,-0.23078,0.031271,-0.0090605,12
20854,0.0039268,1.75,0.0027489,0.001,0.59965,11.95,-17.107,34.45,289.54,0.0070853,0.0016436,-0.2413,0.0088617,-0.05439,12
20855,0.0038599,1.75,0.0027021,0.001,0.60109,11.95,-17.105,34.55,289.53,0.0075556,0.0019014,-0.24737,-0.013258,-0.099766,12
20856,0.0037591,1.75,0.0026316,0.001,0.60482,11.95,-17.102,34.65,289.53,0.0080985,0.002243,-0.24824,-0.03473,-0.14315,12
20857,0.0036245,1.75,0.0025373,0.001,0.61069,11.95,-17.097,34.75,289.52,0.0087151,0.0026941,-0.24299,-0.055097,-0.1827,12
20858,0.0034542,1.75,0.0024182,0.001,0.6182,11.95,-17.09,34.85,289.51,0.0093897,0.0032814,-0.22985,-0.072794,-0.21527,12
20859,0.0032524,1.75,0.002277,0.001,0.6265,11.95,-17.081,34.95,289.51,0.010096,0.0040287,-0.20654,-0.084886,-0.23569,12
20860,0.0030312,1.75,0.0021224,0.001,0.63403,11.95,-17.074,35.05,289.51,0.010776,0.004924,-0.1711,-0.086658,-0.23559,12
20861,0.0027883,1.75,0.0019526,0.001,0.6388,11.95,-17.068,35.15,289.52,0.011206,0.0057877,-0.1221,-0.07135,-0.20268,12
