33.3 	10.9 	1.7 	292.689
33.4 	10.9 	1.7 	292.446
33.5 	10.9 	1.7 	292.446
33.6 	10.9 	1.7 	291.812
33.7 	10.9 	1.7 	291.163
33.8 	10.9 	1.7 	290.609
33.9 	10.9 	1.7 	289.99
34 	10.9 	1.7 	289.99
34.1 	10.9 	1.7 	289.86
34.2 	10.9 	1.7 	289.797
34.3 	10.9 	1.7 	289.769
34.4 	10.9 	1.7 	289.751
34.5 	10.9 	1.7 	289.751
34.6 	10.9 	1.7 	289.746
34.7 	10.9 	1.7 	289.741
34.8 	10.9 	1.7 	289.734
34.9 	10.9 	1.7 	289.728
35 	10.9 	1.7 	289.728
35.1 	10.9 	1.7 	289.738
35.2 	10.9 	1.7 	289.771
35.3 	10.9 	1.7 	289.847
31.9 	11 	1.7 	289.746
32 	11 	1.7 	289.746
32.1 	11 	1.7 	289.593
32.2 	11 	1.7 	289.553
32.3 	11 	1.7 	289.55
32.4 	11 	1.7 	289.576
32.5 	11 	1.7 	289.576
32.6 	11 	1.7 	289.598
32.7 	11 	1.7 	289.651
32.8 	11 	1.7 	289.802
32.9 	11 	1.7 	290.981
33 	11 	1.7 	290.981
33.1 	11 	1.7 	292.278
33.2 	11 	1.7 	293.474
33.3 	11 	1.7 	294.223
33.4 	11 	1.7 	293.929
33.5 	11 	1.7 	293.929
33.6 	11 	1.7 	292.968
33.7 	11 	1.7 	291.829
33.8 	11 	1.7 	290.94
33.9 	11 	1.7 	290.035
34 	11 	1.7 	290.035
34.1 	11 	1.7 	289.858
34.2 	11 	1.7 	289.777
34.3 	11 	1.7 	289.744
34.4 	11 	1.7 	289.726
34.5 	11 	1.7 	289.726
34.6 	11 	1.7 	289.721
34.7 	11 	1.7 	289.715
34.8 	11 	1.7 	289.709
34.9 	11 	1.7 	289.703
35 	11 	1.7 	289.703
35.1 	11 	1.7 	289.714
35.2 	11 	1.7 	289.749
35.3 	11 	1.7 	289.828
31.9 	11.1 	1.7 	289.713
32 	11.1 	1.7 	289.713
32.1 	11.1 	1.7 	289.549
32.2 	11.1 	1.7 	289.506
32.3 	11.1 	1.7 	289.501
32.4 	11.1 	1.7 	289.525
32.5 	11.1 	1.7 	289.525
32.6 	11.1 	1.7 	289.549
32.7 	11.1 	1.7 	289.617
32.8 	11.1 	1.7 	289.828
32.9 	11.1 	1.7 	291.912
33 	11.1 	1.7 	291.912
33.1 	11.1 	1.7 	294.962
33.2 	11.1 	1.7 	296.799
33.3 	11.1 	1.7 	297.622
33.4 	11.1 	1.7 	297.586
33.5 	11.1 	1.7 	297.586
33.6 	11.1 	1.7 	296.535
33.7 	11.1 	1.7 	294.154
33.8 	11.1 	1.7 	292.016
33.9 	11.1 	1.7 	290.153
34 	11.1 	1.7 	290.153
34.1 	11.1 	1.7 	289.86
34.2 	11.1 	1.7 	289.741
34.3 	11.1 	1.7 	289.7
34.4 	11.1 	1.7 	289.68
34.5 	11.1 	1.7 	289.68
34.6 	11.1 	1.7 	289.675
34.7 	11.1 	1.7 	289.669
34.8 	11.1 	1.7 	289.662
34.9 	11.1 	1.7 	289.657
35 	11.1 	1.7 	289.657
35.1 	11.1 	1.7 	289.669
35.2 	11.1 	1.7 	289.706
35.3 	11.1 	1.7 	289.791
31.9 	11.2 	1.7 	289.702
32 	11.2 	1.7 	289.702
32.1 	11.2 	1.7 	289.533
32.2 	11.2 	1.7 	289.489
32.3 	11.2 	1.7 	289.482
32.4 	11.2 	1.7 	289.503
32.5 	11.2 	1.7 	289.503
32.6 	11.2 	1.7 	289.526
32.7 	11.2 	1.7 	289.589
32.8 	11.2 	1.7 	289.792
32.9 	11.2 	1.7 	292.153
33 	11.2 	1.7 	292.153
33.1 	11.2 	1.7 	296.639
33.2 	11.2 	1.7 	298.141
33.3 	11.2 	1.7 	298.591
33.4 	11.2 	1.7 	298.566
33.5 	11.2 	1.7 	298.566
33.6 	11.2 	1.7 	297.86
33.7 	11.2 	1.7 	295.189
33.8 	11.2 	1.7 	292.401
33.9 	11.2 	1.7 	290.179
34 	11.2 	1.7 	290.179
34.1 	11.2 	1.7 	289.85
34.2 	11.2 	1.7 	289.721
34.3 	11.2 	1.7 	289.679
34.4 	11.2 	1.7 	289.66
34.5 	11.2 	1.7 	289.66
34.6 	11.2 	1.7 	289.654
34.7 	11.2 	1.7 	289.647
34.8 	11.2 	1.7 	289.64
34.9 	11.2 	1.7 	289.634
35 	11.2 	1.7 	289.634
35.1 	11.2 	1.7 	289.646
35.2 	11.2 	1.7 	289.685
35.3 	11.2 	1.7 	289.772
31.9 	11.3 	1.7 	289.702
32 	11.3 	1.7 	289.702
32.1 	11.3 	1.7 	289.533
32.2 	11.3 	1.7 	289.489
32.3 	11.3 	1.7 	289.482
32.4 	11.3 	1.7 	289.503
32.5 	11.3 	1.7 	289.503
32.6 	11.3 	1.7 	289.526
32.7 	11.3 	1.7 	289.589
32.8 	11.3 	1.7 	289.792
32.9 	11.3 	1.7 	292.153
33 	11.3 	1.7 	292.153
33.1 	11.3 	1.7 	296.639
33.2 	11.3 	1.7 	298.141
33.3 	11.3 	1.7 	298.591
33.4 	11.3 	1.7 	298.566
33.5 	11.3 	1.7 	298.566
33.6 	11.3 	1.7 	297.86
33.7 	11.3 	1.7 	295.189
33.8 	11.3 	1.7 	292.401
33.9 	11.3 	1.7 	290.179
34 	11.3 	1.7 	290.179
34.1 	11.3 	1.7 	289.85
34.2 	11.3 	1.7 	289.721
34.3 	11.3 	1.7 	289.679
34.4 	11.3 	1.7 	289.66
34.5 	11.3 	1.7 	289.66
34.6 	11.3 	1.7 	289.654
34.7 	11.3 	1.7 	289.647
34.8 	11.3 	1.7 	289.64
34.9 	11.3 	1.7 	289.634
35 	11.3 	1.7 	289.634
35.1 	11.3 	1.7 	289.646
35.2 	11.3 	1.7 	289.685
35.3 	11.3 	1.7 	289.772
31.9 	11.4 	1.7 	289.693
32 	11.4 	1.7 	289.693
32.1 	11.4 	1.7 	289.521
32.2 	11.4 	1.7 	289.475
32.3 	11.4 	1.7 	289.466
32.4 	11.4 	1.7 	289.483
32.5 	11.4 	1.7 	289.483
32.6 	11.4 	1.7 	289.503
32.7 	11.4 	1.7 	289.553
32.8 	11.4 	1.7 	289.712
32.9 	11.4 	1.7 	291.885
33 	11.4 	1.7 	291.885
33.1 	11.4 	1.7 	298.508
33.2 	11.4 	1.7 	298.981
33.3 	11.4 	1.7 	299.04
33.4 	11.4 	1.7 	299.035
33.5 	11.4 	1.7 	299.035
33.6 	11.4 	1.7 	298.82
33.7 	11.4 	1.7 	295.19
33.8 	11.4 	1.7 	292.286
33.9 	11.4 	1.7 	290.148
34 	11.4 	1.7 	290.148
34.1 	11.4 	1.7 	289.822
34.2 	11.4 	1.7 	289.698
34.3 	11.4 	1.7 	289.658
34.4 	11.4 	1.7 	289.64
34.5 	11.4 	1.7 	289.64
34.6 	11.4 	1.7 	289.634
34.7 	11.4 	1.7 	289.626
34.8 	11.4 	1.7 	289.619
34.9 	11.4 	1.7 	289.612
35 	11.4 	1.7 	289.612
35.1 	11.4 	1.7 	289.624
35.2 	11.4 	1.7 	289.662
35.3 	11.4 	1.7 	289.751
31.9 	11.5 	1.7 	289.686
32 	11.5 	1.7 	289.686
32.1 	11.5 	1.7 	289.511
32.2 	11.5 	1.7 	289.463
32.3 	11.5 	1.7 	289.453
32.4 	11.5 	1.7 	289.467
32.5 	11.5 	1.7 	289.467
32.6 	11.5 	1.7 	289.482
32.7 	11.5 	1.7 	289.517
32.8 	11.5 	1.7 	289.611
32.9 	11.5 	1.7 	290.424
33 	11.5 	1.7 	290.424
33.6 	11.5 	1.7 	292.954
33.7 	11.5 	1.7 	292.954
33.8 	11.5 	1.7 	291.695
33.9 	11.5 	1.7 	290.066
34 	11.5 	1.7 	290.066
34.1 	11.5 	1.7 	289.781
34.2 	11.5 	1.7 	289.673
34.3 	11.5 	1.7 	289.638
34.4 	11.5 	1.7 	289.621
34.5 	11.5 	1.7 	289.621
34.6 	11.5 	1.7 	289.614
34.7 	11.5 	1.7 	289.606
34.8 	11.5 	1.7 	289.598
34.9 	11.5 	1.7 	289.59
35 	11.5 	1.7 	289.59
35.1 	11.5 	1.7 	289.601
35.2 	11.5 	1.7 	289.639
35.3 	11.5 	1.7 	289.728
31.9 	11.6 	1.7 	289.673
32 	11.6 	1.7 	289.673
32.1 	11.6 	1.7 	289.495
32.2 	11.6 	1.7 	289.446
32.3 	11.6 	1.7 	289.433
32.4 	11.6 	1.7 	289.442
32.5 	11.6 	1.7 	289.442
32.6 	11.6 	1.7 	289.452
32.7 	11.6 	1.7 	289.47
32.8 	11.6 	1.7 	289.509
32.9 	11.6 	1.7 	289.752
33 	11.6 	1.7 	289.752
33.6 	11.6 	1.7 	291.268
33.7 	11.6 	1.7 	291.268
